sport,league_name,espn_slug,proposed_new_id,work_package,adapter_family,is_college,discovery_url,scoreboard_url,sample_event_id,sample_event_date,sample_file,evidence_level,activation_status,summary_url,summary_probe_http,teams_url,teams_probe_count,standings_url,standings_probe_nonempty,notes
soccer,English FA Cup Qualifying,eng.fa_qual,espn:soccer:eng.fa_qual,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.fa_qual/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.fa_qual/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/eng.fa_qual/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/eng.fa_qual/standings,not-established,
soccer,Scottish Premiership Promotion/Relegation Playoffs,sco.1.promotion.relegation,espn:soccer:sco.1.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.1.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.1.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.1.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/sco.1.promotion.relegation/standings,not-established,
soccer,Scottish Championship,sco.2,espn:soccer:sco.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/sco.2/standings,not-established,
soccer,Scottish Championship Promotion/Relegation Playoffs,sco.2.promotion.relegation,espn:soccer:sco.2.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.2.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.2.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.2.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/sco.2.promotion.relegation/standings,not-established,
soccer,Scottish League Challenge Cup,sco.challenge,espn:soccer:sco.challenge,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.challenge/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.challenge/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.challenge/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/sco.challenge/standings,not-established,
soccer,Scottish Cup Qualifying,sco.tennents_qual,espn:soccer:sco.tennents_qual,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.tennents_qual/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.tennents_qual/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/sco.tennents_qual/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/sco.tennents_qual/standings,not-established,
soccer,Dutch Eredivisie Promotion/Relegation Playoffs,ned.playoff.relegation,espn:soccer:ned.playoff.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.playoff.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.playoff.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.playoff.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ned.playoff.relegation/standings,not-established,
soccer,Dutch Keuken Kampioen Divisie,ned.2,espn:soccer:ned.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ned.2/standings,not-established,
soccer,Dutch Tweede Divisie Promotion/Relegation Playoffs,ned.3.promotion.relegation,espn:soccer:ned.3.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.3.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.3.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.3.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ned.3.promotion.relegation/standings,not-established,
soccer,Dutch KNVB Beker Vrouwen,ned.w.knvb_cup,espn:soccer:ned.w.knvb_cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.w.knvb_cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.w.knvb_cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.w.knvb_cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ned.w.knvb_cup/standings,not-established,
soccer,Dutch Vrouwen Eredivisie,ned.w.1,espn:soccer:ned.w.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.w.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.w.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ned.w.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ned.w.1/standings,not-established,
soccer,Swedish Allsvenskan,swe.1,espn:soccer:swe.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/swe.1/standings,not-established,
soccer,Swedish Allsvenskan Promotion/Relegation Playoffs,swe.1.promotion.relegation,espn:soccer:swe.1.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/swe.1.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/swe.1.promotion.relegation/standings,not-established,
soccer,Danish Superliga,den.1,espn:soccer:den.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/den.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/den.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/den.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/den.1/standings,not-established,
soccer,Norwegian Eliteserien Promotion/Relegation Playoffs,nor.1.promotion.relegation,espn:soccer:nor.1.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/nor.1.promotion.relegation/standings,not-established,
soccer,Norwegian Eliteserien,nor.1,espn:soccer:nor.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/nor.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/nor.1/standings,not-established,
soccer,CONMEBOL Sudamericana,conmebol.sudamericana,espn:soccer:conmebol.sudamericana,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.sudamericana/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.sudamericana/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.sudamericana/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/conmebol.sudamericana/standings,not-established,
soccer,CONMEBOL Recopa,conmebol.recopa,espn:soccer:conmebol.recopa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.recopa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.recopa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/conmebol.recopa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/conmebol.recopa/standings,not-established,
soccer,Argentine Liga Profesional de Fútbol,arg.1,espn:soccer:arg.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/arg.1/standings,not-established,
soccer,Copa Argentina,arg.copa,espn:soccer:arg.copa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/arg.copa/standings,not-established,
soccer,Argentine Copa de la Superliga,arg.copa_de_la_superliga,espn:soccer:arg.copa_de_la_superliga,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa_de_la_superliga/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa_de_la_superliga/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.copa_de_la_superliga/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/arg.copa_de_la_superliga/standings,not-established,
soccer,Argentine Trofeo de Campeones,arg.trofeo_de_la_campeones,espn:soccer:arg.trofeo_de_la_campeones,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.trofeo_de_la_campeones/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.trofeo_de_la_campeones/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.trofeo_de_la_campeones/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/arg.trofeo_de_la_campeones/standings,not-established,
soccer,Argentine Nacional B,arg.2,espn:soccer:arg.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/arg.2/standings,not-established,
soccer,Argentine Supercopa,arg.supercopa,espn:soccer:arg.supercopa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/arg.supercopa/standings,not-established,
soccer,Argentine Supercopa Internacional,arg.supercopa.internacional,espn:soccer:arg.supercopa.internacional,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa.internacional/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa.internacional/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.supercopa.internacional/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/arg.supercopa.internacional/standings,not-established,
soccer,Argentine Primera B,arg.3,espn:soccer:arg.3,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.3/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.3/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/arg.3/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/arg.3/standings,not-established,
soccer,Brazilian Supercopa Rei,bra.supercopa_do_brazil,espn:soccer:bra.supercopa_do_brazil,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.supercopa_do_brazil/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.supercopa_do_brazil/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.supercopa_do_brazil/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bra.supercopa_do_brazil/standings,not-established,
soccer,Brazilian Serie A,bra.1,espn:soccer:bra.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bra.1/standings,not-established,
soccer,Brazilian Serie B,bra.2,espn:soccer:bra.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bra.2/standings,not-established,
soccer,Copa do Brasil,bra.copa_do_brazil,espn:soccer:bra.copa_do_brazil,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.copa_do_brazil/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.copa_do_brazil/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.copa_do_brazil/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bra.copa_do_brazil/standings,not-established,
soccer,Brazilian Campeonato Carioca,bra.camp.carioca,espn:soccer:bra.camp.carioca,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.carioca/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.carioca/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.carioca/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bra.camp.carioca/standings,not-established,
soccer,Brazilian Campeonato Paulista,bra.camp.paulista,espn:soccer:bra.camp.paulista,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.paulista/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.paulista/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.paulista/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bra.camp.paulista/standings,not-established,
soccer,Brazilian Campeonato Gaucho,bra.camp.gaucho,espn:soccer:bra.camp.gaucho,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.gaucho/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.gaucho/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.gaucho/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bra.camp.gaucho/standings,not-established,
soccer,Brazilian Campeonato Mineiro,bra.camp.mineiro,espn:soccer:bra.camp.mineiro,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.mineiro/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.mineiro/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/bra.camp.mineiro/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/bra.camp.mineiro/standings,not-established,
soccer,Chilean Supercopa,chi.super_cup,espn:soccer:chi.super_cup,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.super_cup/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.super_cup/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.super_cup/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/chi.super_cup/standings,not-established,
soccer,Chilean Primera División,chi.1,espn:soccer:chi.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/chi.1/standings,not-established,
soccer,Chilean Primera División Promotion/Relegation Playoffs,chi.1.promotion.relegation,espn:soccer:chi.1.promotion.relegation,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1.promotion.relegation/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1.promotion.relegation/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.1.promotion.relegation/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/chi.1.promotion.relegation/standings,not-established,
soccer,Copa Chile,chi.copa_chi,espn:soccer:chi.copa_chi,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.copa_chi/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.copa_chi/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/chi.copa_chi/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/chi.copa_chi/standings,not-established,
soccer,Liga AUF Uruguaya,uru.1,espn:soccer:uru.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/uru.1/standings,not-established,
soccer,Segunda División de Uruguay,uru.2,espn:soccer:uru.2,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.2/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.2/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/uru.2/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/uru.2/standings,not-established,
soccer,Colombian Superliga,col.superliga,espn:soccer:col.superliga,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/col.superliga/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/col.superliga/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/col.superliga/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/col.superliga/standings,not-established,
soccer,Colombian Primera A,col.1,espn:soccer:col.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/col.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/col.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/col.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/col.1/standings,not-established,
soccer,Copa Colombia,col.copa,espn:soccer:col.copa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/col.copa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/col.copa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/col.copa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/col.copa/standings,not-established,
soccer,Peruvian Liga 1,per.1,espn:soccer:per.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/per.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/per.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/per.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/per.1/standings,not-established,
soccer,Paraguayan Primera División,par.1,espn:soccer:par.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/par.1/standings,not-established,
soccer,Paraguayan Supercopa,par.1.supercopa,espn:soccer:par.1.supercopa,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1.supercopa/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1.supercopa/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/par.1.supercopa/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/par.1.supercopa/standings,not-established,
soccer,LigaPro Ecuador,ecu.1,espn:soccer:ecu.1,W2-team-and-soccer,team-match,false,https://site.api.espn.com/apis/site/v2/leagues/dropdown?region=us&lang=en&sport=soccer,https://site.api.espn.com/apis/site/v2/sports/soccer/ecu.1/scoreboard,,,,directory-only,requires-validation,https://site.api.espn.com/apis/site/v2/sports/soccer/ecu.1/summary?event={providerEventId},not-tested,https://site.api.espn.com/apis/site/v2/sports/soccer/ecu.1/teams,not-established,https://site.api.espn.com/apis/v2/sports/soccer/ecu.1/standings,not-established,
